,date,open,high,low,close,volume
472,2013-11-28,6092.00,6112.95,6068.30,6091.85,195316000
473,2013-11-29,6103.90,6182.50,6103.80,6176.10,190711008
474,2013-12-02,6171.15,6228.70,6171.15,6217.85,145948000
475,2013-12-03,6204.25,6225.40,6191.40,6201.85,156852992
476,2013-12-04,6187.95,6209.15,6149.90,6160.95,186168992
477,2013-12-05,6262.45,6300.55,6232.00,6241.10,186060000
478,2013-12-06,6234.40,6275.35,6230.75,6259.90,158540000
479,2013-12-09,6415.00,6415.25,6345.00,6363.90,198286000
480,2013-12-10,6354.70,6362.25,6307.55,6332.85,242412992
481,2013-12-11,6307.20,6326.60,6280.25,6307.90,148196000
482,2013-12-12,6276.75,6286.85,6230.55,6237.05,148534000
483,2013-12-13,6201.30,6208.60,6161.40,6168.40,169650992
484,2013-12-16,6168.35,6183.25,6146.05,6154.70,146452000
485,2013-12-17,6178.20,6190.55,6133.00,6139.05,154174992
486,2013-12-18,6129.95,6236.00,6129.95,6217.15,243251008
487,2013-12-19,6253.90,6263.75,6150.70,6166.65,437039008
488,2013-12-20,6179.95,6284.50,6170.35,6274.25,171970000
489,2013-12-23,6267.20,6317.50,6266.95,6284.50,131188000
490,2013-12-24,6296.45,6301.50,6262.00,6268.40,107643000
491,2013-12-26,6270.10,6302.75,6259.45,6278.90,182310000
492,2013-12-27,6292.80,6324.90,6289.40,6313.80,96867000
493,2013-12-30,6336.40,6344.05,6273.15,6291.10,101272000
494,2013-12-31,6307.35,6317.30,6287.30,6304.00,103439000
495,2014-01-01,6323.80,6327.20,6298.25,6301.65,69568000
496,2014-01-02,6301.25,6358.30,6211.30,6221.15,158132992
497,2014-01-03,6194.55,6221.70,6171.25,6211.15,139044000
498,2014-01-06,6220.85,6224.70,6170.25,6191.45,118345000
499,2014-01-07,6203.90,6221.50,6144.75,6162.25,138558992
500,2014-01-08,6178.05,6192.10,6160.35,6174.60,146913008
501,2014-01-09,6181.70,6188.05,6148.25,6168.35,150064000
502,2014-01-10,6178.85,6239.10,6139.60,6171.45,159920000
503,2014-01-13,6189.55,6288.20,6189.55,6272.75,135010000
504,2014-01-14,6260.25,6280.35,6234.15,6241.85,110231000
505,2014-01-15,6265.95,6325.20,6265.30,6320.90,145922992
506,2014-01-16,6341.35,6346.50,6299.85,6318.90,153420000
507,2014-01-17,6306.25,6327.10,6246.35,6261.65,167720000
508,2014-01-20,6261.75,6307.45,6243.35,6303.95,122136000
509,2014-01-21,6320.15,6330.30,6297.90,6313.80,141728000
510,2014-01-22,6309.05,6349.95,6287.45,6338.95,137491008
511,2014-01-23,6325.95,6355.60,6316.40,6345.65,120055000
512,2014-01-24,6301.65,6331.45,6263.90,6266.75,160271008
513,2014-01-27,6186.30,6188.55,6130.25,6135.85,190442992
514,2014-01-28,6131.85,6163.60,6085.95,6126.25,184112000
515,2014-01-29,6161.00,6170.45,6109.80,6120.25,146733008
516,2014-01-30,6067.00,6082.85,6027.25,6073.70,208061008
517,2014-01-31,6082.75,6097.85,6067.35,6089.50,146713008
518,2014-02-03,6058.80,6074.85,5994.45,6001.80,134894000
519,2014-02-04,5947.60,6017.80,5933.30,6000.90,183252992
520,2014-02-05,6004.25,6028.05,5962.05,6022.40,166627008
521,2014-02-06,6028.35,6048.35,5965.40,6036.30,185503008
522,2014-02-07,6077.65,6079.95,6030.90,6063.20,181932000
523,2014-02-10,6072.80,6083.05,6046.40,6053.45,133070000
524,2014-02-11,6072.45,6081.85,6053.25,6062.70,150521008
525,2014-02-12,6085.35,6106.60,6077.40,6084.00,138547008
526,2014-02-13,6087.55,6094.40,5991.10,6001.10,153652000
527,2014-02-14,6023.75,6056.40,5984.60,6048.35,140204000
528,2014-02-17,6057.10,6080.65,6038.30,6073.30,108492000
529,2014-02-18,6071.30,6141.70,6066.80,6127.10,126639000
530,2014-02-19,6132.05,6160.35,6125.75,6152.75,95249000
531,2014-02-20,6127.15,6129.10,6086.45,6091.45,132109000
532,2014-02-21,6108.30,6159.65,6108.00,6155.45,112596000
533,2014-02-24,6140.95,6191.85,6130.80,6186.10,144876992
534,2014-02-25,6205.70,6216.85,6176.60,6200.05,146259008
535,2014-02-26,6202.45,6245.95,6202.10,6238.80,181664000
536,2014-02-28,6228.45,6282.70,6228.10,6276.95,180602992
537,2014-03-03,6264.35,6277.75,6212.25,6221.45,144562000
538,2014-03-04,6216.75,6302.15,6215.70,6297.95,166819008
539,2014-03-05,6328.45,6336.25,6287.80,6328.65,160300000
540,2014-03-06,6344.75,6406.60,6339.70,6401.15,180732000
541,2014-03-07,6413.95,6537.80,6413.55,6526.65,284921984
542,2014-03-10,6491.70,6562.20,6487.35,6537.25,242144000
543,2014-03-11,6537.35,6562.85,6494.25,6511.90,238994992
544,2014-03-12,6497.50,6546.15,6487.30,6516.90,174977008
545,2014-03-13,6491.75,6561.45,6476.65,6493.10,167858000
546,2014-03-14,6447.25,6518.45,6432.70,6504.20,177336000
547,2014-03-18,6532.45,6574.95,6497.65,6516.65,179309008
548,2014-03-19,6530.00,6541.20,6506.00,6524.05,172464992
549,2014-03-20,6508.35,6523.65,6473.25,6483.10,141984000
550,2014-03-21,6515.20,6522.90,6485.70,6493.20,189854000
551,2014-03-24,6510.50,6591.50,6510.50,6583.50,158396000
552,2014-03-25,6550.10,6595.55,6544.85,6589.75,168125008
553,2014-03-26,6615.65,6627.45,6580.60,6601.40,186570000
554,2014-03-27,6613.10,6673.95,6599.50,6641.75,312383008
555,2014-03-28,6673.05,6702.60,6643.80,6695.90,184816000
556,2014-03-31,6723.15,6730.05,6662.40,6704.20,220615008
557,2014-04-01,6729.50,6732.25,6675.45,6721.05,177838992
558,2014-04-02,6757.60,6763.50,6723.60,6752.55,173336000
559,2014-04-03,6772.05,6776.75,6696.90,6736.10,197547008
560,2014-04-04,6741.85,6741.85,6685.15,6694.35,155128000
561,2014-04-07,6694.25,6725.15,6650.40,6695.05,133947000
562,2014-04-09,6722.00,6808.70,6705.10,6796.20,169794992
563,2014-04-10,6803.05,6819.05,6777.30,6796.40,191126000
564,2014-04-11,6758.35,6789.35,6743.15,6776.30,140735008
565,2014-04-15,6792.70,6813.40,6711.75,6733.10,123198000
566,2014-04-16,6727.25,6748.65,6665.15,6675.30,119769000
567,2014-04-17,6695.45,6783.05,6684.40,6779.40,131488000
568,2014-04-21,6789.25,6825.45,6786.90,6817.65,111840000
569,2014-04-22,6822.90,6838.00,6806.25,6815.35,114693000
570,2014-04-23,6823.25,6861.60,6820.75,6840.80,182973008
571,2014-04-25,6855.80,6869.85,6772.85,6782.75,154320992
572,2014-04-28,6778.55,6786.25,6750.30,6761.25,118163000
573,2014-04-29,6769.00,6779.70,6708.65,6715.25,115512000
574,2014-04-30,6724.95,6780.15,6656.80,6696.40,161107008
575,2014-05-02,6709.95,6737.65,6689.50,6694.80,114275000
576,2014-05-05,6681.65,6741.05,6680.45,6699.35,104990000
577,2014-05-06,6719.25,6743.45,6701.90,6715.30,88291000
578,2014-05-07,6708.60,6718.75,6642.90,6652.55,114100000
579,2014-05-08,6669.90,6688.40,6638.55,6659.85,101550000
580,2014-05-09,6654.15,6871.35,6652.15,6858.80,166443008
581,2014-05-12,6863.40,7020.05,6862.90,7014.25,157724992
582,2014-05-13,7080.00,7172.35,7067.15,7108.75,232222000
583,2014-05-14,7112.00,7142.25,7080.90,7108.75,177204000
584,2014-05-15,7111.30,7152.55,7082.55,7123.15,186848000
585,2014-05-16,7270.20,7563.50,7130.65,7203.00,393156992
586,2014-05-19,7276.85,7291.10,7193.55,7263.55,316247008
587,2014-05-20,7309.95,7353.65,7247.70,7275.50,255333008
588,2014-05-21,7274.85,7287.15,7206.70,7252.90,203138000
589,2014-05-22,7289.95,7319.55,7258.15,7276.40,240944000
590,2014-05-23,7306.50,7381.00,7293.90,7367.10,259638000
591,2014-05-26,7428.75,7504.00,7269.05,7359.05,273236000
592,2014-05-27,7363.10,7372.95,7274.75,7318.00,168598992
593,2014-05-28,7324.95,7344.75,7302.60,7329.65,175596000
594,2014-05-29,7316.60,7325.40,7224.40,7235.65,241115008
595,2014-05-30,7254.85,7272.50,7118.45,7229.95,312153024
596,2014-06-02,7264.05,7368.60,7239.50,7362.50,169891008
597,2014-06-03,7375.35,7424.95,7342.15,7415.85,234680000
598,2014-06-04,7417.55,7433.30,7391.35,7402.25,204592000
599,2014-06-05,7399.75,7484.70,7360.50,7474.10,250660992
600,2014-06-06,7521.50,7592.70,7497.65,7583.40,248398000
601,2014-06-09,7621.65,7673.70,7580.25,7654.60,231880000
602,2014-06-10,7679.05,7683.20,7579.30,7656.40,188669008
603,2014-06-11,7672.40,7700.05,7589.05,7626.85,186181984
604,2014-06-12,7641.30,7658.00,7593.80,7649.90,148206992
605,2014-06-13,7668.20,7678.50,7525.35,7542.10,174522016
606,2014-06-16,7534.80,7548.60,7487.55,7533.55,155378016
607,2014-06-17,7525.05,7637.60,7509.25,7631.70,157962000
608,2014-06-18,7636.05,7663.00,7515.50,7558.20,165079008
609,2014-06-19,7580.05,7606.45,7502.55,7540.70,148852000
610,2014-06-20,7543.30,7560.55,7497.30,7511.45,124132000
611,2014-06-23,7514.00,7534.80,7441.60,7493.35,127405000
612,2014-06-24,7515.20,7593.35,7515.20,7580.20,137002000
613,2014-06-25,7588.55,7589.25,7557.05,7569.25,114968000
614,2014-06-26,7554.10,7570.20,7481.30,7493.20,171677008
615,2014-06-27,7514.20,7538.75,7482.30,7508.80,126673000
616,2014-06-30,7534.05,7623.65,7531.60,7611.35,152302992
617,2014-07-01,7629.00,7649.50,7618.15,7634.70,139431008
618,2014-07-02,7683.05,7732.40,7677.30,7725.15,136324000
619,2014-07-03,7734.35,7754.65,7706.80,7714.80,133755000
620,2014-07-04,7718.10,7758.00,7661.30,7751.60,113070000
621,2014-07-07,7780.40,7792.00,7755.10,7787.15,173926000
622,2014-07-08,7804.05,7808.85,7595.90,7623.20,180646000
623,2014-07-09,7637.95,7650.10,7551.65,7585.00,168349008
624,2014-07-10,7589.50,7731.05,7479.05,7567.75,258386000
625,2014-07-11,7584.10,7625.85,7447.20,7459.60,187592992
626,2014-07-14,7469.00,7478.45,7422.15,7454.15,135230992
627,2014-07-15,7491.30,7534.90,7459.15,7526.65,122069000
628,2014-07-16,7564.15,7640.10,7532.45,7624.40,167972992
629,2014-07-17,7612.70,7655.65,7612.70,7640.45,141612000
630,2014-07-18,7630.25,7685.00,7595.50,7663.90,134602992
631,2014-07-21,7701.65,7722.10,7674.00,7684.20,105401000
632,2014-07-22,7708.20,7773.85,7704.80,7767.85,120081000
633,2014-07-23,7794.90,7809.20,7752.90,7795.75,122118992
634,2014-07-24,7796.25,7835.65,7771.65,7830.60,117608000
635,2014-07-25,7828.20,7840.95,7748.60,7790.45,153936000
636,2014-07-28,7792.90,7799.90,7722.65,7748.70,116535000
637,2014-07-30,7746.20,7798.70,7707.60,7791.40,178110000
638,2014-07-31,7784.65,7791.85,7711.15,7721.30,208857008
639,2014-08-01,7662.50,7716.70,7593.90,7602.60,181070000
640,2014-08-04,7639.55,7694.80,7622.05,7683.65,137040000
641,2014-08-05,7706.65,7752.45,7638.05,7746.55,128239000
642,2014-08-06,7726.15,7740.95,7658.95,7672.05,116361000
643,2014-08-07,7651.15,7708.95,7630.40,7649.25,116792000
644,2014-08-08,7588.70,7592.45,7540.10,7568.55,118430000
645,2014-08-11,7619.85,7635.55,7598.60,7625.95,106973008
646,2014-08-12,7688.80,7735.75,7654.80,7727.05,120612000
647,2014-08-13,7717.30,7757.10,7695.70,7739.55,154084000
648,2014-08-14,7756.15,7796.70,7739.10,7791.70,127328000
649,2014-08-18,7785.25,7880.50,7779.20,7874.25,126742000
650,2014-08-19,7901.00,7918.55,7881.15,7897.50,140614992
651,2014-08-20,7915.80,7922.70,7864.05,7875.30,117321000
652,2014-08-21,7875.35,7919.65,7855.95,7891.10,115222000
653,2014-08-22,7904.55,7929.05,7900.05,7913.20,104075000
654,2014-08-25,7931.75,7968.25,7897.95,7906.30,118466000
655,2014-08-26,7874.50,7915.45,7862.45,7904.75,142830000
656,2014-08-27,7933.90,7946.85,7916.55,7936.05,119961000
657,2014-08-28,7942.25,7967.80,7939.20,7954.35,189698992
658,2014-09-01,7990.35,8035.00,7984.00,8027.70,139328000
659,2014-09-02,8038.60,8101.95,8036.55,8083.05,134898000
660,2014-09-03,8110.85,8141.90,8092.25,8114.60,150727008
661,2014-09-04,8114.20,8114.80,8060.90,8095.95,141281008
662,2014-09-05,8099.90,8122.70,8049.85,8086.85,125981000
663,2014-09-08,8132.95,8180.20,8126.15,8173.90,120694000
664,2014-09-09,8161.90,8174.55,8126.50,8152.95,104741000
665,2014-09-10,8135.55,8135.75,8082.10,8094.10,107064000
666,2014-09-11,8115.15,8127.95,8057.30,8085.70,122818000
667,2014-09-12,8087.05,8114.30,8071.60,8105.50,111444000
668,2014-09-15,8070.35,8077.30,8030.00,8042.00,96503000
669,2014-09-16,8036.60,8044.90,7925.15,7932.90,127953000
670,2014-09-17,7971.50,7990.65,7936.95,7975.50,123722000
671,2014-09-18,7950.65,8120.85,7939.70,8114.75,116930000
672,2014-09-19,8129.40,8160.90,8105.35,8121.45,161284992
673,2014-09-22,8084.45,8159.90,8064.80,8146.30,105506992
674,2014-09-23,8144.40,8159.75,8008.10,8017.55,140780992
675,2014-09-24,8015.55,8042.05,7950.05,8002.40,182209008
676,2014-09-25,8003.30,8019.30,7877.35,7911.85,231899008
677,2014-09-26,7885.85,7993.30,7841.80,7968.85,147836000
678,2014-09-29,7978.45,7991.75,7934.70,7958.90,97268000
679,2014-09-30,7948.80,8030.90,7923.85,7964.80,141142000
680,2014-10-01,7960.50,7977.50,7936.70,7945.55,112998000
681,2014-10-07,7897.40,7943.05,7842.70,7852.40,148200000
682,2014-10-08,7828.75,7869.90,7815.75,7842.70,135914000
683,2014-10-09,7886.50,7972.35,7886.50,7960.55,123768000
684,2014-10-10,7911.00,7924.05,7848.45,7859.95,142927008
685,2014-10-13,7831.00,7901.15,7796.00,7884.25,118781000
686,2014-10-14,7923.25,7928.00,7825.45,7864.00,225473008
687,2014-10-16,7837.30,7893.90,7729.65,7748.20,213529008
688,2014-10-17,7733.75,7819.20,7723.85,7779.70,177623008
689,2014-10-20,7896.95,7905.95,7856.95,7879.40,176172000
690,2014-10-21,7906.15,7936.60,7874.35,7927.75,163403008
691,2014-10-22,7997.80,8005.00,7974.55,7995.90,151104000
692,2014-10-23,8027.70,8031.75,8008.85,8014.55,19640000
693,2014-10-27,8064.35,8064.40,7985.65,7991.70,132825000
694,2014-10-28,8002.40,8037.80,7995.05,8027.60,124059000
695,2014-10-29,8077.05,8097.95,8052.25,8090.45,148312992
696,2014-10-30,8085.20,8181.55,8085.20,8169.20,205666992
697,2014-10-31,8200.80,8330.75,8198.05,8322.20,176164992
698,2014-11-03,8348.15,8350.60,8297.65,8324.15,141090000
699,2014-11-05,8351.25,8365.55,8323.50,8338.30,161615008
700,2014-11-07,8331.85,8360.35,8290.25,8337.00,153434000
701,2014-11-10,8337.80,8383.05,8304.45,8344.25,130749000
702,2014-11-11,8354.10,8378.70,8321.85,8362.65,122011000
703,2014-11-12,8378.90,8415.05,8370.50,8383.30,125243000
704,2014-11-13,8405.25,8408.00,8320.35,8357.85,127361000
705,2014-11-14,8360.70,8400.65,8346.80,8389.90,146769008
706,2014-11-17,8378.40,8438.10,8349.10,8430.75,113879000
707,2014-11-18,8441.25,8454.50,8407.25,8425.90,134679008
708,2014-11-19,8440.65,8455.65,8360.50,8382.30,125399000
709,2014-11-20,8406.50,8410.85,8353.15,8401.90,122776000
710,2014-11-21,8408.20,8489.80,8398.60,8477.35,137015008
711,2014-11-24,8490.95,8534.65,8490.80,8530.15,140658000
712,2014-11-25,8530.80,8535.35,8429.45,8463.10,271913984
713,2014-11-26,8450.30,8500.30,8438.65,8475.75,151922000
714,2014-11-27,8477.80,8506.75,8456.35,8494.20,194299008
715,2014-11-28,8516.80,8617.00,8516.25,8588.25,197214992
716,2014-12-01,8605.10,8623.00,8545.15,8555.90,151990992
717,2014-12-02,8535.45,8560.20,8504.65,8524.70,137387008
718,2014-12-03,8528.70,8546.95,8508.35,8537.65,153199008
719,2014-12-04,8582.40,8626.95,8526.40,8564.40,143476992
720,2014-12-05,8584.25,8588.35,8523.90,8538.30,143346016
721,2014-12-08,8538.65,8546.35,8432.25,8438.25,163820000
722,2014-12-09,8439.30,8444.50,8330.50,8340.70,146266992
723,2014-12-10,8318.05,8376.80,8317.00,8355.65,136656000
724,2014-12-11,8338.85,8348.30,8272.40,8292.90,133863000
725,2014-12-12,8302.00,8321.90,8216.30,8224.10,138080992
726,2014-12-15,8160.75,8242.40,8152.50,8219.60,137141008
727,2014-12-16,8172.60,8189.35,8052.60,8067.60,197338000
728,2014-12-17,8041.20,8082.00,7961.35,8029.80,216216000
729,2014-12-18,8138.90,8174.30,8084.90,8159.30,162112000
730,2014-12-19,8230.45,8263.45,8208.60,8225.20,174796000
731,2014-12-22,8255.00,8330.95,8228.20,8324.00,139160000
732,2014-12-23,8324.60,8364.75,8252.85,8267.00,132190000
733,2014-12-24,8272.05,8286.40,8155.25,8174.10,221906000
734,2014-12-26,8204.80,8234.55,8147.95,8200.70,75529000
735,2014-12-29,8214.70,8279.15,8214.70,8246.30,82086000
736,2014-12-30,8260.30,8268.25,8220.55,8248.25,77696000
737,2014-12-31,8243.90,8291.00,8243.75,8282.70,84533000
738,2015-01-01,8272.80,8294.70,8248.75,8284.00,56560000
739,2015-01-02,8288.70,8410.60,8288.70,8395.45,101887000
740,2015-01-05,8407.95,8445.60,8363.90,8378.40,118161000
741,2015-01-06,8325.30,8327.85,8111.35,8127.35,172800000
742,2015-01-07,8118.65,8151.20,8065.45,8102.10,164074992
743,2015-01-08,8191.40,8243.50,8167.30,8234.60,143803008
744,2015-01-09,8285.45,8303.30,8190.80,8284.50,152612992
745,2015-01-12,8291.35,8332.60,8245.60,8323.00,103154000
746,2015-01-13,8346.15,8356.65,8267.90,8299.40,129562000
747,2015-01-14,8307.25,8326.45,8236.65,8277.55,150622000
748,2015-01-15,8424.50,8527.10,8380.55,8494.15,232138992
749,2015-01-16,8504.05,8530.75,8452.25,8513.80,181366000
750,2015-01-19,8550.05,8570.95,8531.50,8550.70,129346000
751,2015-01-20,8575.10,8707.90,8574.50,8695.60,158714000
752,2015-01-21,8719.65,8741.85,8689.60,8729.50,191651008
753,2015-01-22,8745.85,8774.15,8727.00,8761.40,180912000
754,2015-01-23,8827.95,8866.40,8795.40,8835.60,197124992
755,2015-01-27,8871.35,8925.05,8825.45,8910.50,192010992
756,2015-01-28,8902.75,8985.05,8874.05,8914.30,190806000
757,2015-01-29,8901.50,8966.65,8861.25,8952.35,264246000
758,2015-01-30,8996.60,8996.60,8775.10,8808.90,275588000
759,2015-02-02,8802.50,8840.80,8751.10,8797.40,216556992
760,2015-02-03,8823.15,8837.30,8726.65,8756.55,208672000
761,2015-02-04,8789.15,8792.85,8704.40,8723.70,201252000
762,2015-02-05,8733.10,8838.45,8683.65,8711.70,179008992
763,2015-02-06,8696.85,8726.20,8645.55,8661.05,176554000
764,2015-02-09,8584.40,8605.55,8516.35,8526.35,151330000
765,2015-02-10,8478.10,8646.25,8470.50,8565.55,202295008
766,2015-02-11,8603.30,8651.95,8593.65,8627.40,166561008
767,2015-02-12,8676.95,8732.55,8599.25,8711.55,163680992
768,2015-02-13,8741.50,8822.10,8729.65,8805.50,228808000
769,2015-02-16,8831.40,8870.10,8793.40,8809.35,140636992
770,2015-02-18,8811.55,8894.30,8808.90,8869.10,152152992
771,2015-02-19,8883.05,8913.45,8794.45,8895.30,219867008
772,2015-02-20,8895.50,8899.95,8816.30,8833.60,203715008
773,2015-02-23,8856.85,8869.00,8736.10,8754.95,143932000
774,2015-02-24,8772.90,8800.50,8726.75,8762.10,154368992
775,2015-02-25,8801.90,8840.65,8751.40,8767.25,139407008
776,2015-02-26,8779.00,8786.05,8669.45,8683.85,224185008
777,2015-02-27,8729.50,8856.95,8717.45,8844.60,257226000
778,2015-02-28,8913.05,8941.10,8751.35,8901.85,246454000
779,2015-03-02,8953.85,8972.35,8885.45,8956.75,224772992
780,2015-03-03,8962.85,9008.40,8925.55,8996.25,183252000
781,2015-03-04,9109.15,9119.20,8893.95,8922.65,256060000
782,2015-03-05,8929.40,8957.55,8849.35,8937.75,165081008
783,2015-03-09,8891.15,8891.30,8740.45,8756.75,160333008
784,2015-03-10,8769.75,8778.00,8677.35,8712.05,168916000
785,2015-03-11,8728.75,8755.60,8682.35,8699.95,178053008
786,2015-03-12,8740.65,8787.20,8732.90,8776.00,179338000
787,2015-03-13,8844.05,8849.75,8631.75,8647.75,184666000
788,2015-03-16,8656.75,8663.55,8612.00,8633.15,168438000
789,2015-03-17,8689.10,8742.55,8630.80,8723.30,182504992
790,2015-03-18,8742.90,8747.25,8664.00,8685.90,161154000
791,2015-03-19,8749.45,8788.20,8614.65,8634.65,168628000
792,2015-03-20,8627.90,8627.90,8553.00,8570.90,179983008
793,2015-03-23,8591.55,8608.35,8540.55,8550.90,155426000
794,2015-03-24,8537.05,8627.75,8535.85,8542.95,161465008
795,2015-03-25,8568.90,8573.75,8516.55,8530.80,165952000
796,2015-03-26,8474.95,8499.45,8325.35,8342.15,288758016
797,2015-03-27,8396.00,8413.20,8269.15,8341.40,198978992
798,2015-03-30,8390.95,8504.55,8380.75,8492.30,138884000
799,2015-03-31,8527.60,8550.45,8454.15,8491.00,172364000
800,2015-04-01,8483.70,8603.40,8464.75,8586.25,129447000
801,2015-04-06,8615.80,8667.55,8573.75,8659.90,151375008
802,2015-04-07,8684.45,8693.60,8586.85,8660.30,153264992
803,2015-04-08,8698.95,8730.50,8679.80,8714.40,152800000
804,2015-04-09,8756.20,8785.50,8682.45,8778.30,157407008
805,2015-04-10,8774.35,8787.40,8733.60,8780.35,143286992
806,2015-04-13,8801.75,8841.65,8762.10,8834.00,125365000
807,2015-04-15,8844.75,8844.80,8722.40,8750.20,168583008
808,2015-04-16,8757.05,8760.00,8645.65,8706.70,147266000
809,2015-04-17,8698.05,8699.85,8596.70,8606.00,154978000
810,2015-04-20,8618.80,8619.95,8422.75,8448.10,153513008
811,2015-04-21,8416.10,8469.35,8352.70,8377.75,420431008
812,2015-04-22,8400.40,8449.95,8284.70,8429.70,177126000
813,2015-04-23,8478.20,8504.95,8361.85,8398.30,160804000
814,2015-04-24,8405.70,8413.30,8273.35,8305.25,178990000
815,2015-04-27,8330.55,8334.45,8202.35,8213.80,176844000
816,2015-04-28,8215.55,8308.00,8185.15,8285.60,179966000
817,2015-04-29,8274.80,8308.20,8219.20,8239.75,165360000
818,2015-04-30,8224.50,8229.40,8144.75,8181.50,276024000
819,2015-05-04,8230.05,8346.00,8220.45,8331.95,135764992
820,2015-05-05,8338.40,8355.65,8280.60,8324.80,160335008
821,2015-05-06,8316.60,8331.95,8083.00,8097.00,216089008
822,2015-05-07,8077.00,8122.60,7997.15,8057.30,166564000
823,2015-05-08,8131.50,8224.95,8123.45,8191.50,188776000
824,2015-05-11,8243.20,8332.75,8224.65,8325.25,197883008
825,2015-05-12,8326.15,8326.65,8115.30,8126.95,178754000
826,2015-05-13,8181.55,8254.95,8089.80,8235.45,175015008
827,2015-05-14,8232.45,8236.25,8137.30,8224.20,138964000
828,2015-05-15,8240.30,8279.20,8212.20,8262.35,133838000
829,2015-05-18,8284.95,8384.60,8271.95,8373.65,153340000
830,2015-05-19,8356.20,8427.80,8335.00,8365.65,144642000
831,2015-05-20,8392.65,8440.35,8391.45,8423.25,127389000
832,2015-05-21,8434.50,8446.35,8382.50,8421.00,148189008
833,2015-05-22,8432.50,8489.55,8420.60,8458.95,193080992
834,2015-05-25,8438.15,8441.95,8364.15,8370.25,125051000
835,2015-05-26,8377.10,8378.90,8320.05,8339.35,120429000
836,2015-05-27,8302.75,8342.85,8277.95,8334.60,170582992
837,2015-05-28,8345.70,8364.50,8270.15,8319.00,239549008
838,2015-05-29,8327.10,8443.90,8305.70,8433.65,375232000
839,2015-06-01,8417.25,8467.15,8405.40,8433.40,125991000
840,2015-06-02,8442.80,8445.35,8226.05,8236.45,151337984
841,2015-06-03,8232.45,8236.70,8094.15,8135.10,176662000
842,2015-06-04,8155.15,8160.05,8056.75,8130.65,159470992
843,2015-06-05,8119.15,8191.00,8100.15,8114.70,167055008
844,2015-06-08,8124.35,8131.00,8030.55,8044.15,140076000
845,2015-06-09,8026.50,8057.15,8005.15,8022.40,140218016
846,2015-06-10,8024.15,8152.25,8023.80,8124.45,141030000
847,2015-06-11,8157.30,8163.05,7958.25,7965.35,171348992
848,2015-06-12,7959.85,7995.60,7940.30,7982.90,140840000
849,2015-06-15,7986.60,8057.70,7944.85,8013.90,137116000
850,2015-06-16,8004.20,8061.85,7952.35,8047.30,127809008
851,2015-06-17,8084.20,8136.85,8048.95,8091.55,157206000
852,2015-06-18,8113.70,8186.90,8101.80,8174.60,149266000
853,2015-06-19,8201.15,8250.80,8195.65,8224.95,151576000
854,2015-06-22,8259.30,8369.45,8257.40,8353.10,126542000
855,2015-06-23,8377.45,8398.45,8334.95,8381.55,135845008
856,2015-06-24,8399.40,8421.35,8338.90,8360.85,134063000
857,2015-06-25,8336.25,8423.15,8329.50,8398.00,207420992
858,2015-06-26,8393.95,8408.55,8339.70,8381.10,113959000
859,2015-06-29,8247.05,8329.45,8195.65,8318.40,136107008
860,2015-06-30,8316.35,8378.00,8298.95,8368.50,163366000
861,2015-07-01,8376.25,8481.60,8370.15,8453.05,135887008
862,2015-07-02,8471.95,8479.25,8433.20,8444.90,115472000
863,2015-07-03,8440.10,8497.75,8424.15,8484.90,91142992
864,2015-07-06,8386.15,8533.15,8386.15,8522.15,104578000
865,2015-07-07,8525.50,8561.35,8483.85,8510.80,126038000
866,2015-07-08,8439.20,8457.50,8341.40,8363.05,193886992
867,2015-07-09,8364.85,8400.30,8323.00,8328.55,135358992
868,2015-07-10,8365.70,8377.10,8315.40,8360.55,158884000
869,2015-07-13,8397.25,8471.65,8355.40,8459.65,121380000
870,2015-07-14,8470.60,8480.25,8424.10,8454.10,104894000
871,2015-07-15,8463.40,8531.40,8462.95,8523.80,108836000
872,2015-07-16,8546.15,8616.10,8542.90,8608.05,119637000
873,2015-07-17,8623.65,8642.95,8593.15,8609.85,108190000
874,2015-07-20,8623.90,8624.10,8559.00,8603.45,93439000
875,2015-07-21,8601.50,8646.75,8517.90,8529.45,169151008
876,2015-07-22,8512.25,8643.90,8498.65,8633.50,141018000
877,2015-07-23,8643.95,8654.75,8573.80,8589.80,136962992
878,2015-07-24,8588.15,8589.15,8513.50,8521.55,131345000
879,2015-07-27,8492.10,8492.20,8351.55,8361.00,140828000
880,2015-07-28,8371.10,8397.40,8321.75,8337.00,179984000
881,2015-07-29,8365.60,8381.50,8338.45,8375.05,145399008
882,2015-07-30,8417.00,8458.90,8408.30,8421.80,221939008
883,2015-07-31,8456.10,8548.95,8448.00,8532.85,209629008
884,2015-08-03,8510.65,8563.95,8508.10,8543.05,161486000
885,2015-08-04,8564.10,8565.15,8448.25,8516.90,193226000
886,2015-08-05,8547.45,8591.85,8545.85,8567.95,136948000
887,2015-08-06,8585.80,8606.30,8551.50,8588.65,139116000
888,2015-08-07,8580.80,8595.95,8552.70,8564.60,148074000
889,2015-08-10,8577.00,8621.55,8497.80,8525.60,127195000
890,2015-08-11,8548.45,8556.25,8441.30,8462.35,159193008
891,2015-08-12,8445.70,8446.95,8337.95,8349.45,195904000
892,2015-08-13,8384.45,8429.50,8339.75,8355.85,195078992
893,2015-08-14,8402.35,8530.10,8381.20,8518.55,160680000
894,2015-08-17,8530.50,8530.60,8428.05,8477.30,180084000
